,Time,mos_avg,mos_min
112,2015-03-25 09:16:33,0.694468540015054,0.6178948665553181
113,2015-03-25 12:19:14,0.3674537120480391,0.15682015212427936
114,2015-03-25 12:28:14,0.4023715809652145,0.8370289233198979
115,2015-03-25 12:49:43,0.9800706019659181,0.3396387217835861
116,2015-03-25 12:58:41,0.9391489025256267,0.7552647165816803
117,2015-03-25 13:04:00,0.4503130120577098,0.43345686654334414
118,2015-03-25 13:12:08,0.805842016135107,0.9933457806534484
119,2015-03-25 13:42:17,0.06617181285966911,0.3812933700216199
120,2015-03-25 13:43:46,0.0572954549417759,0.8040886920330816
121,2015-03-25 13:47:52,0.8052437741968046,0.9108022086114591
122,2015-03-25 13:48:38,0.9776712554063799,0.6237274733007581
123,2015-03-25 14:00:12,0.08403711506105482,0.060311760434321626
124,2015-03-25 14:18:40,0.9524817919543582,0.14202947397790144
125,2015-03-25 14:29:28,0.7520540809789693,0.362739095396554
126,2015-03-25 14:40:48,0.39750475507232874,0.16293630372592027
127,2015-03-25 14:56:33,0.8239415363519579,0.5034171286433569
128,2015-03-25 15:00:13,0.21674249381541588,0.35987409785490465
129,2015-03-25 15:46:59,0.4247983611163233,0.00439785565274986
130,2015-03-25 16:04:11,0.460640255985432,0.6903878111833142
131,2015-03-25 16:55:55,0.10164498932548349,0.0621581401734399
132,2015-03-25 17:05:28,0.5619039936175813,0.4918521629455319
133,2015-03-26 13:30:13,0.05858355682842997,0.22242178668530677
134,2015-03-26 14:09:24,0.5217145202669676,0.38366754705932493
135,2015-03-26 14:30:31,0.1881262154143989,0.13435754661721133
136,2015-03-26 14:35:07,0.46248961063042304,0.4131012371024857
137,2015-03-26 14:48:36,0.1817015976672417,0.8610236177382583
138,2015-03-26 14:57:52,0.7179753191299768,0.9964088915687732
139,2015-03-26 15:30:16,0.1749073811951527,0.4633678632464725
140,2015-03-26 15:37:18,0.8359655930698111,0.2990129191421954
141,2015-03-26 17:15:24,0.8982672699045974,0.3075646906524706
142,2015-03-26 17:41:49,0.5661590906824367,0.6596372125903377
143,2015-03-29 14:00:22,0.3169127881632261,0.10173462832865465
144,2015-03-29 16:50:10,0.38282617194716817,0.16228748029204798
145,2015-04-03 07:04:02,0.8109848104837385,0.6342130997248564
146,2015-04-03 11:35:34,0.4243005313633499,0.17199455551638487
147,2015-04-03 11:39:49,0.2888424709469911,0.502147302584859
148,2015-04-03 12:27:15,0.43265524880574224,0.1509493889354645
149,2015-04-03 13:06:34,0.7098977441157934,0.8738748499974903
150,2015-04-03 13:15:30,0.9477298198911452,0.8206311286494976
151,2015-04-03 13:23:46,0.656368840322732,0.8461519836798378
152,2015-04-03 16:34:30,0.7237426652733212,0.19303272262835924
153,2015-04-04 05:28:54,0.23333314149919948,0.8795271656828872
154,2015-04-04 06:56:33,0.7289636190581871,0.7827710322133715
155,2015-04-04 07:11:28,0.31639133282521226,0.4665772272634673
156,2015-04-04 07:13:58,0.6119304025096695,0.945281733559499
